accession,seq_len,epitope_density,n_epitope_residues,model_family,method,auroc,auprc,precision_at_k,source_probe_rows_path
P49372,154,0.6428571428571429,99,MTL (06 top1_unfrozen),random_mean,0.5003673094582185,0.6530298359591309,0.6424242413043976,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01012,386,0.4481865284974093,173,MTL (06 top1_unfrozen),residue_head,0.6413199815463104,0.5699492977352334,0.5664739608764648,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01012,386,0.4481865284974093,173,MTL (06 top1_unfrozen),attention_weights,0.3413932535482645,0.3615613478022844,0.3121387362480163,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01012,386,0.4481865284974093,173,MTL (06 top1_unfrozen),integrated_gradients,0.64729029281663,0.6756146178388213,0.5549132823944092,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P01012,386,0.4481865284974093,173,MTL (06 top1_unfrozen),random_mean,0.4988379603245678,0.4573539727996012,0.4485549148917198,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABQ9K8N2,204,0.4411764705882353,90,MTL (06 top1_unfrozen),residue_head,0.7,0.6107383718273245,0.6111111044883728,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABQ9K8N2,204,0.4411764705882353,90,MTL (06 top1_unfrozen),attention_weights,0.4100389863547758,0.4059951801416865,0.3444444537162781,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABQ9K8N2,204,0.4411764705882353,90,MTL (06 top1_unfrozen),integrated_gradients,0.4848927875243665,0.4196593057408282,0.4111111164093017,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABQ9K8N2,204,0.4411764705882353,90,MTL (06 top1_unfrozen),random_mean,0.5083625730994151,0.4634107235752547,0.4462222266197204,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27762,397,0.0403022670025188,16,MTL (06 top1_unfrozen),residue_head,0.7314632545931758,0.1510817740203577,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27762,397,0.0403022670025188,16,MTL (06 top1_unfrozen),attention_weights,0.3449803149606299,0.0300301409170358,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27762,397,0.0403022670025188,16,MTL (06 top1_unfrozen),integrated_gradients,0.4414370078740157,0.0356661344502805,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27762,397,0.0403022670025188,16,MTL (06 top1_unfrozen),random_mean,0.4968487532808398,0.0507944833163181,0.033125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O65457,394,0.0406091370558375,16,MTL (06 top1_unfrozen),residue_head,0.6491402116402116,0.0844946187825118,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O65457,394,0.0406091370558375,16,MTL (06 top1_unfrozen),attention_weights,0.4839616402116402,0.0393848938219204,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O65457,394,0.0406091370558375,16,MTL (06 top1_unfrozen),integrated_gradients,0.7612433862433863,0.1044140156597441,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O65457,394,0.0406091370558375,16,MTL (06 top1_unfrozen),random_mean,0.4989839616402116,0.0556782570376508,0.0425,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A804JLZ5,407,0.0393120393120393,16,MTL (06 top1_unfrozen),residue_head,0.6520140664961638,0.0683981607281363,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A804JLZ5,407,0.0393120393120393,16,MTL (06 top1_unfrozen),attention_weights,0.4275895140664961,0.0350287149209732,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A804JLZ5,407,0.0393120393120393,16,MTL (06 top1_unfrozen),integrated_gradients,0.4007352941176471,0.03197667303432,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0A804JLZ5,407,0.0393120393120393,16,MTL (06 top1_unfrozen),random_mean,0.4952006074168797,0.052688151939609,0.04125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O24554,401,0.0399002493765586,16,MTL (06 top1_unfrozen),residue_head,0.5399350649350649,0.0507669806001653,0.0625,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O24554,401,0.0399002493765586,16,MTL (06 top1_unfrozen),attention_weights,0.6116883116883116,0.0587388586115763,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O24554,401,0.0399002493765586,16,MTL (06 top1_unfrozen),integrated_gradients,0.3318181818181818,0.030204915368756,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O24554,401,0.0399002493765586,16,MTL (06 top1_unfrozen),random_mean,0.491612012987013,0.0533755094809315,0.03875,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,MTL (06 top1_unfrozen),residue_head,0.560108418367347,0.051543607533325,0.0625,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,MTL (06 top1_unfrozen),attention_weights,0.5130739795918366,0.0400875990041572,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,MTL (06 top1_unfrozen),integrated_gradients,0.4518494897959184,0.0371600560910284,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,MTL (06 top1_unfrozen),random_mean,0.5045822704081631,0.0526587166329498,0.04,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O04404,176,0.1079545454545454,19,MTL (06 top1_unfrozen),residue_head,0.8263493127723769,0.2546437242798621,0.2105263173580169,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O04404,176,0.1079545454545454,19,MTL (06 top1_unfrozen),attention_weights,0.2296345960442507,0.0700041940020177,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O04404,176,0.1079545454545454,19,MTL (06 top1_unfrozen),integrated_gradients,0.2993630573248408,0.0756826836600466,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
O04404,176,0.1079545454545454,19,MTL (06 top1_unfrozen),random_mean,0.4914984914515587,0.1295034146365386,0.1094736837595701,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q09072,222,0.1216216216216216,27,MTL (06 top1_unfrozen),residue_head,0.2366571699905033,0.0809330295113172,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q09072,222,0.1216216216216216,27,MTL (06 top1_unfrozen),attention_weights,0.5969610636277303,0.1549081868231586,0.1481481492519378,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q09072,222,0.1216216216216216,27,MTL (06 top1_unfrozen),integrated_gradients,0.704653371320038,0.228960057799515,0.2592592537403106,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q09072,222,0.1216216216216216,27,MTL (06 top1_unfrozen),random_mean,0.4954264007597341,0.1376338319766788,0.1185185182094574,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,MTL (06 top1_unfrozen),residue_head,0.6057388039688925,0.2198143496360535,0.2181818187236786,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,MTL (06 top1_unfrozen),attention_weights,0.4557790292303567,0.1282778600674785,0.1636363565921783,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,MTL (06 top1_unfrozen),integrated_gradients,0.4502011263073209,0.1222870606732317,0.036363635212183,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,MTL (06 top1_unfrozen),random_mean,0.5072496647894877,0.1546386832206837,0.1514545451104641,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,MTL (06 top1_unfrozen),residue_head,0.5482456140350878,0.5403192476767331,0.4736842215061188,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,MTL (06 top1_unfrozen),attention_weights,0.4842105263157895,0.4078005968291123,0.2982456088066101,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,MTL (06 top1_unfrozen),integrated_gradients,0.4507017543859649,0.3398913844582047,0.3684210479259491,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,MTL (06 top1_unfrozen),random_mean,0.5051719298245615,0.384562002442561,0.3654385949671268,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,MTL (06 top1_unfrozen),residue_head,0.7218531468531468,0.6249278973690908,0.5692307949066162,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,MTL (06 top1_unfrozen),attention_weights,0.4405594405594404,0.3945254736888656,0.3846153914928436,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,MTL (06 top1_unfrozen),integrated_gradients,0.3881118881118881,0.3581718852749591,0.3846153914928436,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,MTL (06 top1_unfrozen),random_mean,0.5024055944055944,0.4419815893879482,0.4273846220970154,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9M4S2,367,0.2043596730245231,75,MTL (06 top1_unfrozen),residue_head,0.8423744292237443,0.5979387477630533,0.6000000238418579,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9M4S2,367,0.2043596730245231,75,MTL (06 top1_unfrozen),attention_weights,0.4197260273972602,0.1780102197602641,0.1733333319425583,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9M4S2,367,0.2043596730245231,75,MTL (06 top1_unfrozen),integrated_gradients,0.6125114155251141,0.2521477188617168,0.2133333384990692,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9M4S2,367,0.2043596730245231,75,MTL (06 top1_unfrozen),random_mean,0.5014940639269407,0.218597043020805,0.2101333343982696,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9SCG9,367,0.1498637602179836,55,MTL (06 top1_unfrozen),residue_head,0.5614801864801865,0.1659048856226587,0.145454540848732,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9SCG9,367,0.1498637602179836,55,MTL (06 top1_unfrozen),attention_weights,0.5351398601398601,0.1654454401771639,0.1090909093618393,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9SCG9,367,0.1498637602179836,55,MTL (06 top1_unfrozen),integrated_gradients,0.5068764568764569,0.1462831100475679,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
Q9SCG9,367,0.1498637602179836,55,MTL (06 top1_unfrozen),random_mean,0.4960646853146853,0.1606131891550978,0.1461818169243633,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P43187,205,0.073170731707317,15,MTL (06 top1_unfrozen),residue_head,0.7775438596491228,0.2202240508302542,0.2666666805744171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P43187,205,0.073170731707317,15,MTL (06 top1_unfrozen),attention_weights,0.4635087719298245,0.0684717467758553,0.0666666701436042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P43187,205,0.073170731707317,15,MTL (06 top1_unfrozen),integrated_gradients,0.2021052631578947,0.0464351375159953,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P43187,205,0.073170731707317,15,MTL (06 top1_unfrozen),random_mean,0.513659649122807,0.1058434559055378,0.0846666702628135,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P40108,496,0.0302419354838709,15,MTL (06 top1_unfrozen),residue_head,0.758004158004158,0.0678655673553387,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P40108,496,0.0302419354838709,15,MTL (06 top1_unfrozen),attention_weights,0.376022176022176,0.0237664530737503,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P40108,496,0.0302419354838709,15,MTL (06 top1_unfrozen),integrated_gradients,0.4507276507276507,0.0288321116675124,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P40108,496,0.0302419354838709,15,MTL (06 top1_unfrozen),random_mean,0.4987733887733887,0.0435033599618461,0.0340000017732381,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABI7XHC5,214,0.2102803738317757,45,MTL (06 top1_unfrozen),residue_head,0.5705456936226166,0.2181171018070803,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABI7XHC5,214,0.2102803738317757,45,MTL (06 top1_unfrozen),attention_weights,0.4787639710716634,0.1916873692614732,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABI7XHC5,214,0.2102803738317757,45,MTL (06 top1_unfrozen),integrated_gradients,0.5458251150558843,0.2113985863852959,0.1333333402872085,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0ABI7XHC5,214,0.2102803738317757,45,MTL (06 top1_unfrozen),random_mean,0.4988586456278764,0.2292679522972261,0.2131111163645982,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0PJ16,396,0.6893939393939394,273,MTL (06 top1_unfrozen),residue_head,0.7707495756276244,0.8557049099382303,0.8168498277664185,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0PJ16,396,0.6893939393939394,273,MTL (06 top1_unfrozen),attention_weights,0.3563238929092588,0.6119337257058601,0.622710645198822,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0PJ16,396,0.6893939393939394,273,MTL (06 top1_unfrozen),integrated_gradients,0.4019178653324995,0.6166131184276129,0.6739926934242249,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
A0PJ16,396,0.6893939393939394,273,MTL (06 top1_unfrozen),random_mean,0.5000190595312547,0.6930940987129007,0.688571447134018,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
E1XUL4,397,0.6574307304785895,261,MTL (06 top1_unfrozen),residue_head,0.7806795131845842,0.8662719671519734,0.7777777910232544,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
E1XUL4,397,0.6574307304785895,261,MTL (06 top1_unfrozen),attention_weights,0.427174892945684,0.6184824531909625,0.6168582439422607,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
E1XUL4,397,0.6574307304785895,261,MTL (06 top1_unfrozen),integrated_gradients,0.4848433626324093,0.6149705458131213,0.6628352403640747,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
E1XUL4,397,0.6574307304785895,261,MTL (06 top1_unfrozen),random_mean,0.4984178498985801,0.6611549444171736,0.6562835294008255,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27760,398,0.2185929648241206,87,MTL (06 top1_unfrozen),residue_head,0.7213660051003437,0.361547715817679,0.3678160905838012,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27760,398,0.2185929648241206,87,MTL (06 top1_unfrozen),attention_weights,0.4679010976826699,0.2117085122505408,0.2183908075094223,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27760,398,0.2185929648241206,87,MTL (06 top1_unfrozen),integrated_gradients,0.4250656022471079,0.1813934301778192,0.1379310339689254,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P27760,398,0.2185929648241206,87,MTL (06 top1_unfrozen),random_mean,0.5040460878885316,0.231140342752917,0.2224137938767671,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P00711,142,0.5985915492957746,85,MTL (06 top1_unfrozen),residue_head,0.7420020639834882,0.8252672623407818,0.729411780834198,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P00711,142,0.5985915492957746,85,MTL (06 top1_unfrozen),attention_weights,0.5283797729618163,0.6212962357334665,0.5764706134796143,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P00711,142,0.5985915492957746,85,MTL (06 top1_unfrozen),integrated_gradients,0.2683178534571723,0.4562722750880522,0.5176470875740051,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
P00711,142,0.5985915492957746,85,MTL (06 top1_unfrozen),random_mean,0.4994179566563468,0.6105792317184785,0.599058847129345,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AES0,374,0.2967914438502674,111,MTL (06 top1_unfrozen),residue_head,0.7192135100880348,0.5623391514704594,0.5315315127372742,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AES0,374,0.2967914438502674,111,MTL (06 top1_unfrozen),attention_weights,0.339362175864077,0.2364211570935504,0.1891891956329345,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AES0,374,0.2967914438502674,111,MTL (06 top1_unfrozen),integrated_gradients,0.5738704483951633,0.4593278439468458,0.4234234094619751,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AES0,374,0.2967914438502674,111,MTL (06 top1_unfrozen),random_mean,0.5005686294659679,0.3068405962908672,0.2972972974181175,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AJH7,73,0.547945205479452,40,MTL (06 top1_unfrozen),residue_head,0.740909090909091,0.7853664991486358,0.699999988079071,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AJH7,73,0.547945205479452,40,MTL (06 top1_unfrozen),attention_weights,0.4712121212121212,0.5505973809316328,0.5249999761581421,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AJH7,73,0.547945205479452,40,MTL (06 top1_unfrozen),integrated_gradients,0.5886363636363636,0.709696224850093,0.574999988079071,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
K7AJH7,73,0.547945205479452,40,MTL (06 top1_unfrozen),random_mean,0.4955530303030302,0.5684340525713852,0.5447499948740006,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/mtl_top1_unfrozen_probing_rows.csv
