accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json,model_family
P00711,142,0.5985915492957746,85,integrated_gradients,0.2831785345717235,0.46409914161062815,0.49411764705882355,"[13.077625274658203,8.759478569030762,7.914055824279785,6.357391357421875,3.8462047576904297,2.555530071258545,2.4338808059692383,2.69443678855896,3.745872974395752,2.698929786682129,3.8188629150390625,3.5828001499176025,3.029811382293701,5.103081703186035,2.7009923458099365,3.741680145263672,2.335587501525879,2.4379806518554688,3.9702932834625244,1.9140242338180542,3.3520796298980713,2.4173831939697266,3.5918819904327393,2.822653293609619,3.5952374935150146,1.8883638381958008,1.6018314361572266,3.1661624908447266,1.718017578125,2.1465845108032227,1.7601004838943481,1.8668005466461182,3.1223409175872803,1.332618236541748,2.2692902088165283,2.5674426555633545,2.1647472381591797,2.742070198059082,3.7172088623046875,1.6059812307357788,1.6733871698379517,2.4812216758728027,2.8526787757873535,1.9880942106246948,2.7168755531311035,1.2354792356491089,2.11690616607666,1.6165351867675781,1.5107465982437134,2.1498212814331055,1.9699692726135254,1.666063904762268,1.4129635095596313,1.9174673557281494,2.2202823162078857,2.0969605445861816,1.675130844116211,1.2589247226715088,1.1176478862762451,1.4237420558929443,1.2246785163879395,1.3317633867263794,1.6713148355484009,1.5946496725082397,1.720996618270874,0.967587947845459,1.5845820903778076,1.340321660041809,1.9734936952590942,1.7635266780853271,1.4194936752319336,1.8590114116668701,1.1495065689086914,1.4143977165222168,1.4182528257369995,1.5389450788497925,1.5066721439361572,1.08370041847229,2.1195640563964844,4.351383209228516,1.3081059455871582,1.173831582069397,1.0554691553115845,1.0693178176879883,1.5264912843704224,2.3341736793518066,1.1731643676757812,0.7406015396118164,0.7435628175735474,1.3033723831176758,1.7148244380950928,4.392873764038086,1.3741556406021118,2.0536692142486572,0.8712456226348877,4.241556644439697,1.5258005857467651,2.0868794918060303,1.742994785308838,1.668900728225708,1.3962676525115967,1.375248670578003,1.3903145790100098,1.7824902534484863,1.4257866144180298,1.5816500186920166,1.5024807453155518,1.3662447929382324,1.4372731447219849,3.3133857250213623,1.1490678787231445,2.0114905834198,1.9605116844177246,1.8653188943862915,1.465641736984253,2.5109941959381104,2.2005178928375244,1.3245751857757568,2.3076319694519043,1.7385481595993042,1.797631859779358,1.9793994426727295,1.6247377395629883,2.2735371589660645,1.2900707721710205,1.83552885055542,1.8767826557159424,1.395578384399414,2.107193946838379,4.7663469314575195,1.2258315086364746,2.1650757789611816,1.7475898265838623,1.6158322095870972,1.9121302366256714,1.3012864589691162,1.7303786277770996,1.6767780780792236,3.005735397338867,1.8537299633026123,2.016195297241211,1.6992048025131226]",
P00711,142,0.5985915492957746,85,random_mean,0.49532301341589274,0.6114268987236887,0.5965882352941175,,
P00711,142,0.5985915492957746,85,shuffled_mean,0.5032094943240454,0.6161844790422262,0.6023529411764704,,
K7AES0,374,0.2967914438502674,111,attention_weights,0.3416572466002124,0.23327212196304364,0.17117117117117117,,
K7AES0,374,0.2967914438502674,111,integrated_gradients,0.6110026376186072,0.47522296756581683,0.38738738738738737,"[3.8973984718322754,3.3272132873535156,3.972329616546631,4.090384483337402,4.582746505737305,3.3945484161376953,5.070871353149414,3.0270133018493652,2.760166883468628,3.087797164916992,3.30411696434021,3.1582751274108887,2.7446646690368652,3.1737565994262695,2.5923423767089844,3.835016965866089,2.7904980182647705,3.5328469276428223,1.8750492334365845,2.929647922515869,1.4929280281066895,3.9624462127685547,1.6062864065170288,4.598560333251953,1.1351081132888794,2.6983611583709717,2.6501882076263428,2.8543763160705566,1.986862063407898,1.2390415668487549,1.3153167963027954,1.236398696899414,2.606703042984009,3.8755855560302734,1.955875039100647,2.1122448444366455,1.1286652088165283,1.5393412113189697,2.972898006439209,2.7882273197174072,2.413801670074463,2.7051336765289307,1.2811778783798218,1.1212180852890015,1.2158862352371216,1.8890511989593506,0.9276360869407654,1.0090076923370361,1.7257192134857178,1.6459708213806152,2.1198511123657227,3.5950913429260254,2.1729912757873535,3.6370749473571777,3.8864145278930664,1.755474328994751,1.34375,2.0295541286468506,3.3493752479553223,5.376757621765137,2.523819923400879,1.3068902492523193,1.4457898139953613,1.538522720336914,1.4934911727905273,1.7674585580825806,1.6379880905151367,2.1172072887420654,1.3336963653564453,1.4041317701339722,1.5985698699951172,1.437304973602295,1.5293362140655518,0.9134808778762817,1.888298749923706,1.2010438442230225,1.4554343223571777,1.1053797006607056,2.0858490467071533,1.922300100326538,1.4370653629302979,1.6832383871078491,0.8419138193130493,1.4307546615600586,1.0667815208435059,3.118743419647217,2.0359461307525635,1.4658315181732178,1.6148020029067993,1.6906204223632812,1.2734509706497192,1.307167410850525,1.4851188659667969,1.0551605224609375,1.1595306396484375,1.2766050100326538,1.6466951370239258,1.1305780410766602,0.8601129055023193,1.1345725059509277,3.4475698471069336,1.4452035427093506,1.2314103841781616,1.7129511833190918,1.5117838382720947,1.256516695022583,2.910040855407715,1.374194860458374,2.0189454555511475,2.407097339630127,1.1823005676269531,1.2497479915618896,1.7682207822799683,1.6160550117492676,1.7973778247833252,1.535059928894043,1.7634663581848145,1.0805401802062988,1.3031904697418213,1.4272652864456177,1.3357425928115845,1.0640459060668945,0.9111208915710449,0.8795177340507507,1.4379618167877197,1.2783596515655518,2.562562942504883,1.3062920570373535,1.9480072259902954,1.2206459045410156,2.2011725902557373,1.866364598274231,1.1846860647201538,1.07034170627594,1.4112298488616943,1.80623197555542,1.6598933935165405,2.539745807647705,1.8887996673583984,1.2117621898651123,1.7214815616607666,1.111130714416504,1.1572368144989014,1.0230973958969116,1.0455180406570435,0.9077293872833252,0.8713187575340271,0.8201583623886108,2.234103202819824,1.0538229942321777,1.7952780723571777,1.0486117601394653,1.146065354347229,1.5896790027618408,1.6017837524414062,1.4818766117095947,1.4653139114379883,1.216986894607544,1.4427326917648315,1.1164300441741943,0.8955034613609314,1.934628963470459,1.0263034105300903,1.2398808002471924,1.2726539373397827,1.047590970993042,1.7686655521392822,1.904100775718689,2.063319206237793,2.6256604194641113,2.646867036819458,1.9759833812713623,0.7939755916595459,1.140788197517395,2.176326274871826,2.283745288848877,1.359826922416687,1.5840654373168945,2.135573148727417,1.6841518878936768,2.34421968460083,1.470621109008789,2.1924171447753906,1.7582015991210938,2.677804470062256,1.8960072994232178,1.5255036354064941,1.0968708992004395,1.7908053398132324,1.218722939491272,1.541515827178955,1.6594302654266357,1.2818670272827148,1.1215877532958984,1.4316141605377197,1.9648442268371582,2.463010311126709,1.060759425163269,2.594176769256592,2.428252696990967,1.854844570159912,1.4372175931930542,0.8730713725090027,0.5522558689117432,0.961121678352356,0.7178374528884888,1.0862655639648438,1.050577998161316,1.5674582719802856,1.4449044466018677,1.3228492736816406,1.99032723903656,0.8186603784561157,1.1459249258041382,1.0383784770965576,1.6428550481796265,0.9655013084411621,1.934352993965149,0.9229917526245117,0.8385716676712036,2.973569869995117,0.823368489742279,1.1120352745056152,1.1898488998413086,0.8822150230407715,1.8243694305419922,0.8866201043128967,0.9881198406219482,1.0372055768966675,1.1751224994659424,1.2207541465759277,1.3246057033538818,1.4275271892547607,1.7590018510818481,0.9114903211593628,1.257986307144165,1.4338585138320923,1.4801065921783447,0.8699091076850891,1.076161503791809,1.1087646484375,2.8139166831970215,1.3173333406448364,1.2469439506530762,1.8322868347167969,0.7826181650161743,1.0525493621826172,1.4851412773132324,1.2255138158798218,1.1568408012390137,1.4739943742752075,1.3085931539535522,1.2646138668060303,1.2034916877746582,1.2457222938537598,1.6671302318572998,1.7306469678878784,1.4698494672775269,1.295433759689331,1.2498914003372192,1.2315748929977417,0.8504627346992493,2.5809166431427,1.313706398010254,0.8230614066123962,0.8811709880828857,1.4496879577636719,0.8502222299575806,1.1867225170135498,1.647186517715454,2.4517884254455566,0.9795565605163574,1.9324644804000854,1.6645293235778809,1.0526957511901855,0.9395838975906372,0.9564021229743958,2.35823392868042,1.2604751586914062,1.5854063034057617,1.3595695495605469,0.9360982179641724,0.9096958637237549,1.0922901630401611,1.3593848943710327,0.93707275390625,0.8853615522384644,1.759972095489502,1.224062204360962,0.884218692779541,1.039971113204956,1.2183758020401,1.3847042322158813,1.2109522819519043,1.5182685852050781,1.057291030883789,1.101654052734375,2.5462474822998047,1.0978639125823975,1.1145671606063843,1.2288050651550293,0.8735791444778442,0.937933087348938,1.1641554832458496,2.305631399154663,1.056696891784668,1.3201532363891602,1.6434262990951538,1.1659104824066162,1.368562936782837,1.8588346242904663,1.5079336166381836,2.0300796031951904,1.3062187433242798,2.5931382179260254,1.4673833847045898,1.3564951419830322,0.8857408761978149,1.114821195602417,1.291623830795288,1.6803929805755615,1.2290022373199463,1.4106953144073486,1.7129501104354858,1.3499541282653809,1.4811053276062012,1.0670803785324097,1.181180715560913,1.8598780632019043,2.435698986053467,2.472944498062134,1.3807649612426758,2.532431125640869,1.098366141319275,1.551365852355957,1.571747899055481,1.954904556274414,1.2425949573516846,1.2183289527893066,1.1284501552581787,1.6553964614868164,1.8206093311309814,1.0782074928283691,1.2177276611328125,2.917358875274658,0.9721531867980957,1.3634941577911377,1.7419307231903076,1.6166198253631592,0.9464972019195557,1.680708646774292,0.9284887909889221,0.9290938973426819,1.036874532699585,0.9215128421783447,0.9077029228210449,1.306398630142212,1.5301213264465332,1.9949698448181152,1.5608108043670654,1.1779429912567139,1.5687716007232666,1.04659104347229,1.0686410665512085,1.6325891017913818,1.1984056234359741,1.176186203956604,1.3372385501861572,1.2208770513534546,0.9928558468818665,1.0639647245407104,1.2337485551834106,1.0210750102996826,1.5172677040100098]",
K7AES0,374,0.2967914438502674,111,random_mean,0.4936570410714897,0.3027296878627122,0.2946846846846847,,
K7AES0,374,0.2967914438502674,111,shuffled_mean,0.5003127462062822,0.3099243311135954,0.2981081081081081,,
K7AJH7,73,0.547945205479452,40,attention_weights,0.4727272727272728,0.5623153752538992,0.55,,
K7AJH7,73,0.547945205479452,40,integrated_gradients,0.5795454545454545,0.704863237191706,0.55,"[11.765148162841797,8.151329040527344,7.193173885345459,7.8248748779296875,5.099769592285156,5.060320854187012,3.206998348236084,6.254549980163574,3.6719720363616943,5.0821404457092285,5.714635848999023,2.7934486865997314,3.4630556106567383,3.564774990081787,4.042044639587402,3.346013069152832,3.308710813522339,3.5057668685913086,3.860783338546753,3.711153030395508,4.041196346282959,2.8686513900756836,4.569950103759766,2.4309744834899902,12.229791641235352,3.4002699851989746,6.884889125823975,2.706501007080078,3.2082958221435547,5.318951606750488,5.140810012817383,3.5832576751708984,4.24770450592041,4.249974250793457,2.7428994178771973,2.8154001235961914,2.0697996616363525,2.335442543029785,2.1549952030181885,2.8864471912384033,2.9748780727386475,2.304579257965088,2.697470188140869,2.8621044158935547,2.9261951446533203,2.055047035217285,2.5314128398895264,3.042658805847168,2.225226879119873,2.879096031188965,3.3475489616394043,3.455374002456665,2.6226086616516113,4.894610404968262,2.936551094055176,3.2577714920043945,2.587085485458374,3.1119513511657715,3.669761896133423,2.7464711666107178,2.276477336883545,3.6273369789123535,2.8558349609375,2.47996187210083,2.4265213012695312,2.3467633724212646,2.3113632202148438,4.925911903381348,4.432466506958008,3.633586883544922,1.9992448091506958,5.445980548858643,5.135349750518799]",
K7AJH7,73,0.547945205479452,40,random_mean,0.4926666666666666,0.5687503529623215,0.542,,
K7AJH7,73,0.547945205479452,40,shuffled_mean,0.5004924242424242,0.5709712260619768,0.54875,,
K6Z7P7,238,0.12605042016806722,30,attention_weights,0.3557692307692308,0.09373833170081282,0.0,,
K6Z7P7,238,0.12605042016806722,30,integrated_gradients,0.5612179487179487,0.14009078700306443,0.1,"[3.4318156242370605,3.6413514614105225,2.384568691253662,1.106987476348877,3.109442949295044,1.3191125392913818,1.5671565532684326,2.3551533222198486,1.760974407196045,1.4081170558929443,4.557621002197266,1.0756886005401611,1.7168601751327515,1.527235984802246,1.6870450973510742,1.8648080825805664,2.012746572494507,2.1730432510375977,1.749115228652954,1.625669002532959,1.1754282712936401,1.2440783977508545,1.8478364944458008,1.3561596870422363,1.1801142692565918,0.9758376479148865,1.5997387170791626,1.431764841079712,1.6166374683380127,1.29799222946167,1.0871810913085938,2.103546142578125,1.4466545581817627,1.481788158416748,1.252217173576355,1.8809115886688232,1.1106802225112915,1.0947697162628174,1.3111772537231445,1.8282842636108398,1.2067501544952393,1.1372137069702148,1.9867630004882812,1.1152020692825317,1.3675320148468018,1.5144777297973633,0.835319459438324,1.369687557220459,1.562526822090149,1.461611270904541,0.8593271970748901,1.052736759185791,1.7760741710662842,1.3416118621826172,1.4713549613952637,1.3702605962753296,1.0997694730758667,1.3243434429168701,1.5001368522644043,0.9378261566162109,0.8417900800704956,1.9018136262893677,1.2511358261108398,0.7664515376091003,0.8790640830993652,0.7609673142433167,0.983614981174469,0.7110302448272705,0.803646445274353,0.9058420658111572,0.6658380627632141,1.101515293121338,2.1135597229003906,0.9229075908660889,1.0743894577026367,1.8454065322875977,1.187294840812683,1.6913282871246338,1.5272178649902344,1.2975380420684814,1.1893935203552246,0.6444451808929443,0.8003959655761719,0.7258176803588867,0.9017291069030762,0.7620992660522461,0.7902451753616333,0.6964080333709717,1.0359101295471191,0.8708721995353699,1.1780706644058228,0.5942637920379639,1.2344772815704346,0.6876702308654785,1.435412883758545,1.1567295789718628,1.8261184692382812,0.8488472700119019,0.8851532936096191,0.7412594556808472,0.7709989547729492,1.4536012411117554,1.027700662612915,1.347157597541809,1.0410878658294678,0.9191166162490845,1.5883338451385498,1.0449457168579102,1.2568962574005127,1.174330711364746,1.0976769924163818,1.1591663360595703,0.6482899188995361,1.6489263772964478,1.2670841217041016,0.5921719074249268,1.0493659973144531,1.8818563222885132,1.1443270444869995,1.5837390422821045,0.8774832487106323,0.9111554622650146,2.1459779739379883,2.674259662628174,1.0876437425613403,1.4534251689910889,1.3340859413146973,1.6923391819000244,0.8275493383407593,1.429218053817749,1.200592279434204,0.8253237009048462,0.8250423669815063,1.5603837966918945,1.1455485820770264,1.539751648902893,2.530050277709961,1.5345802307128906,1.7586275339126587,3.7778234481811523,2.294916868209839,2.744084596633911,2.2490408420562744,1.4170185327529907,3.309443950653076,2.7755069732666016,2.152477502822876,1.6629042625427246,1.076208233833313,1.8352742195129395,1.3889577388763428,0.9249625205993652,0.9276564121246338,1.120651125907898,1.7274956703186035,1.0311633348464966,1.2800954580307007,1.4371342658996582,0.835727870464325,0.6944581270217896,0.9691106677055359,1.3096914291381836,1.8964558839797974,1.0143431425094604,1.330127477645874,0.926028311252594,0.8449180722236633,1.7113898992538452,1.444214105606079,0.9835938215255737,1.6488850116729736,1.0638054609298706,1.5596344470977783,1.0185987949371338,1.0923014879226685,0.8869830369949341,1.1974964141845703,1.13096284866333,1.1229952573776245,0.5757278800010681,0.8322922587394714,1.6633994579315186,1.666020154953003,0.9609667062759399,0.47482678294181824,0.9398126602172852,0.8097375631332397,0.6900984048843384,0.8953414559364319,1.3428092002868652,1.2244172096252441,0.44862979650497437,2.616726875305176,0.9246447682380676,0.7183372974395752,0.7198238372802734,0.8622055649757385,0.6858288049697876,1.2322261333465576,1.0162557363510132,1.9319416284561157,0.9839293956756592,0.9365108013153076,0.9292747378349304,1.2845683097839355,0.9378751516342163,1.0002951622009277,1.437270164489746,1.2765337228775024,1.3087482452392578,1.1340669393539429,0.7171825170516968,1.01912522315979,0.6891499757766724,0.8941536545753479,0.9974043369293213,0.8433288335800171,1.0665994882583618,0.9216604828834534,1.0497971773147583,0.8336730003356934,1.0736163854599,0.8927257657051086,0.7905856966972351,1.2630531787872314,0.9111817479133606,0.9421842694282532,0.5529437065124512,2.684298515319824,1.1151394844055176,0.656057596206665,0.6547061204910278,0.7826329469680786,1.3006194829940796,2.115464210510254,1.6670072078704834,1.5047130584716797,2.2018086910247803]",
