accession,seq_len,epitope_density,n_epitope_residues,model_family,method,label_variant,auroc,auprc,precision_at_k,source_probe_rows_path
Q9C5M8,408,0.0392156862745098,16,Baseline (04),integrated_gradients,original,0.306281887755102,0.0283346822082397,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),integrated_gradients,scrambled,0.4296875,0.0378938288002757,0.0625,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),gradient_x_input,original,0.3223852040816326,0.0282709387171364,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),gradient_x_input,scrambled,0.4811862244897958,0.0499107695012892,0.125,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),smoothgrad_ig,original,0.3067602040816327,0.028341748107786,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),smoothgrad_ig,scrambled,0.5703125,0.0480077571682968,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),occlusion,original,0.5946269132653061,0.0477563017994364,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),occlusion,scrambled,0.4242665816326531,0.0616936857608587,0.0625,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),random_mean,original,0.5096221301020407,0.0542327653070006,0.045,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9C5M8,408,0.0392156862745098,16,Baseline (04),random_mean,scrambled,0.5089827806122448,0.0528215953315543,0.0375,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),attention_weights,original,0.2081796848809922,0.0688056278287447,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),attention_weights,scrambled,0.5836406302380154,0.2062460272472949,0.2105263173580169,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),integrated_gradients,original,0.333221589004358,0.0794373399392474,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),integrated_gradients,scrambled,0.5571572242708683,0.1239163574813175,0.1052631586790084,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),gradient_x_input,original,0.3995977204156888,0.0882415647114761,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),gradient_x_input,scrambled,0.5916862219242374,0.2053124101475906,0.1578947305679321,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),smoothgrad_ig,original,0.3318806570566543,0.0792736070549043,0.0,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),smoothgrad_ig,scrambled,0.3727790814616158,0.0901889429845347,0.0526315793395042,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),occlusion,original,0.5931947703654039,0.1394788856334566,0.1052631586790084,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),occlusion,scrambled,0.5378813275226282,0.1237378932360953,0.1578947305679321,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),random_mean,original,0.5102715387194099,0.1353386727111787,0.1194736836850643,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
O04404,176,0.1079545454545454,19,Baseline (04),random_mean,scrambled,0.4867616493462957,0.1282446178002972,0.1015789463371038,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),attention_weights,original,0.5796771130104463,0.1461916978464097,0.1111111119389534,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),attention_weights,scrambled,0.5737891737891738,0.1517293929111105,0.1481481492519378,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),integrated_gradients,original,0.6541310541310541,0.2206776419926639,0.2592592537403106,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),integrated_gradients,scrambled,0.4664767331433997,0.1177565432419674,0.0740740746259689,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),gradient_x_input,original,0.4218423551756885,0.1098623868928909,0.0370370373129844,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),gradient_x_input,scrambled,0.5312440645773979,0.1392785849135473,0.1111111119389534,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),smoothgrad_ig,original,0.6518518518518519,0.221012204164228,0.2592592537403106,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),smoothgrad_ig,scrambled,0.4151946818613485,0.107808780622747,0.1111111119389534,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),occlusion,original,0.4180436847103514,0.1115390716363256,0.0370370373129844,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),occlusion,scrambled,0.4545109211775878,0.1123694285026409,0.0740740746259689,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),random_mean,original,0.5081329534662868,0.1459444344604522,0.1337037033587694,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q09072,222,0.1216216216216216,27,Baseline (04),random_mean,scrambled,0.4993808167141499,0.1378116936474255,0.1229629625380039,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),attention_weights,original,0.463716814159292,0.1292047448881759,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),attention_weights,scrambled,0.5048538482166801,0.1480086599580888,0.145454540848732,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),integrated_gradients,original,0.3365513542504693,0.1038742277835889,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),integrated_gradients,scrambled,0.4963260927862698,0.1462628679111746,0.145454540848732,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),gradient_x_input,original,0.4557253955484043,0.1356872506398994,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),gradient_x_input,scrambled,0.5089300080450523,0.1803561663442323,0.1636363565921783,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),smoothgrad_ig,original,0.3352105122016626,0.1035845741717486,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),smoothgrad_ig,scrambled,0.594368463395012,0.1954846224836356,0.2363636344671249,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),occlusion,original,0.4931348887101099,0.1468484628904822,0.1636363565921783,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),occlusion,scrambled,0.4901045856798069,0.1350708239125143,0.0909090936183929,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),random_mean,original,0.4974749262536873,0.1516865564929581,0.1354545438662171,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q9XG86,394,0.1395939086294416,55,Baseline (04),random_mean,scrambled,0.5041442746044517,0.1530744383887485,0.1427272710204124,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),attention_weights,original,0.5050877192982456,0.4622629392809038,0.3508771955966949,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),attention_weights,scrambled,0.4566666666666666,0.3346700695769493,0.2807017564773559,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),integrated_gradients,original,0.3928070175438596,0.3030134860227209,0.3157894611358642,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),integrated_gradients,scrambled,0.5110526315789474,0.4131168380623707,0.3859649002552032,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),gradient_x_input,original,0.4722807017543859,0.3619165403900178,0.3157894611358642,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),gradient_x_input,scrambled,0.4673684210526316,0.3459687805427115,0.2807017564773559,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),smoothgrad_ig,original,0.3929824561403509,0.3038490902314048,0.3157894611358642,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),smoothgrad_ig,scrambled,0.497719298245614,0.3782660082685418,0.3508771955966949,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),occlusion,original,0.4110526315789473,0.3459466561978296,0.2456140369176864,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),occlusion,scrambled,0.4696491228070175,0.36018189250036,0.3333333432674408,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),random_mean,original,0.5155315789473685,0.3945717730888696,0.3707017531991005,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
Q71SP0,157,0.3630573248407643,57,Baseline (04),random_mean,scrambled,0.5028403508771929,0.3819243871194735,0.3636842112243175,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,Baseline (04),attention_weights,original,0.4487762237762238,0.3987200023757474,0.3692307770252228,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,Baseline (04),attention_weights,scrambled,0.4426573426573426,0.4325778374455704,0.3692307770252228,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,Baseline (04),integrated_gradients,original,0.3090909090909091,0.3233017093566015,0.2769230902194977,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,Baseline (04),integrated_gradients,scrambled,0.4952797202797203,0.4132103553133226,0.4153846204280853,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
2EJN_A,153,0.4248366013071895,65,Baseline (04),gradient_x_input,original,0.4638111888111888,0.3924064674997096,0.3692307770252228,/Users/jianzhouyao/Library/Mobile Documents/com~apple~CloudDocs/Universität/ETH/DL in Biology/XAllergen2.0/results/probing/rows/baseline_probing_rows.csv
